sentence_id	sentence	variant	sentence_domain	source	is_used	clips_count
731e5633789411c2bcf1d27ee25da4bed76a5c498ec078f1859f0578a7a4b02f	گِھن٘ل خوراک اسی مہ من٘ڑنئ تُھو۔			Column for Social Media	1	2
73200f661e602468c2ddbf005d6a9f10140ad6a88a19179f41ab51e16bde692a	ہلیڙ ہِن گھلیں علاج			Desi Ilaaja (Draft)	1	2
732954e75a5927905e7d51e31c1771b1e807b247813c9430851ea55ddbbbb64d	دے وختی اما تیار کرہ			Column for Magazine Shaari(Draft)	1	2
732f9d357833e79e83d83a28f81190bf8f4bf6f1c87b3b26e60c964c9199672f	اسیں تَن٘ڈیۡ ژؤن٘دُن تھی چے ݜُو ہُون٘د کھیں اُو ہو تھُو۔			Warya Usool e Fiqha	1	2
7331bae71f82aa5e1b5f3b7234f7f1cbabb03af37389b0c662a70ad430f8d3ca	شُو مرض خلکؤں رِن٘گَیں مہ اېک خاص قسماں ژن٘د خسٹُو			Column for Social Media	1	2
733643b91644bec32d82ca05f512e15d4e7eae213bffa6992a1deef83662a183	مَیں تَیں زوانی یاں دیس یادی کراں			Story (Draft)	1	2
733ac9d1c841a42224fb437675715ab86e8e1f133553bcd5e3732f74c0562d12	"خو بُٹؤں مہ گَھیں برئ ݜُوکھیں ہاری"" چیٹ جی پی ٹی"" یاں شکلہ مہ ملی تھی"			self	1	5
733bd6c7042dba6eed32ad5e344b0d4b0b439e472d7dec8836d1a9c5f0c915f7	اس ٹقالی مضمون دھا حسین احمد فیضی څؤں مُوٹھِن ای تُھو			Funny essay for Magazin Shaari(Draft)	1	2
7357af3019e64fac4f600eab7f4303d3eb9c579b8cf77e4880f27a69c493bf04	سیں قُرېشؤں دِش بانیۡ			Sawaat Paighambar	1	2
737052f2f5bb27a8046f53a7bc9baaa473f3a102e29cc346bb8f395deab8f027	دَش وار تَصور کرا تُھو آں مِیں شَس وعدہ کِیریۡ			Funny Story for Magazine Shaari(Draft)	1	2
737b1426a835b6f121aaa624b1f0314ce1fe502340e7ff175c417598d794b4fe	چےۡ بَیت اللّٰہَ اں شن٘دے اُکٸ بان٘گ دے۔			Sawaat Paighambar	1	2
737b5ba5ab02b21afc01fa1ef6ccad514e9a7cad46b42abde2ca2f66d807f153	سلیم لہ اوش پاتیُوں پھتاؤ ہُوئ تُھو کیں گیں بانُوں تسے رُشتا لیل ہُوئ تھی			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	7
73844aee4efbda138fb48a5a486b8f09a897229ba188916cf6fb2a0a8bea4a8a	دے او ما ہر څیزہۡ ملی تسیں نفع تے نقصان ٹل ہُوئ تُھو			Column for Magazine Shaari(Draft)	1	2
73a68e3fe840a97dedc74ecc91c33a64ee07f891e3dd3b3e64a36527e34285d8	بے تسلیم کراتے چہ زِبوں تعلیمی پالیسیوں آں څئی زِب مہ تعلیمئیں			UNESCO MLEWG Document-Translated	1	3
73b6e83d60142eb09cdd6de6f4cbb1e69093faf09127befd90eb2cfed068c455	مہ سُوچؤں مہ واپس تَیں زندگی یاں			Story (Draft)	1	2
73b761882467bad4e469ed0ad9ec9866f46aeac603768f1278bda2d801827c82	ولے تسِی نہ مُت الفاظ سن٘دُژاں			Hasan Nahw (Draft)	1	2
73c4a9594f9c2cad4fa98d73001779669e0e6ec7560d815e1f8227d57c724315	جبرائیل امینے سامٹَھیں نبی علیہ السلام			Sawaat Paighambar	1	2
73c5f7b3f4a59250d08987e31eb2e79a7674f1cc77918871af32d2847f9f9cc1	ولے ݜے بِگ بال مَژ ایلیۡ ہُوئ تھی چے			Warya Usool e Fiqha	1	2
73c795e073dfbabc10fd3aedd4dde8e8f888f573ac35ff4b4d667e6a3c191a8e	زَیں گھېں لومبہۡ واں (دژان٘لو) اگار سن٘دہ چھی۔			Panj Surah Translation	1	2
73cdb30e7f8c6165f6b540984dc65fff0295cfbb3fad646c34910bb6cf799947	ادُوس مہ پان٘ژ خوش کریل کمہۡ (مستحبہ) تھو:			Warya Usool e Fiqha	1	2
73cf676c3d72d3d3ecdd74f5ddd5d34c53fbcc1ca843d28e95351b7e99aeae3c	ہُگیۡ پیݜی گلے دنہۡ لا چھا، ݜسی ہِن			Desi Ilaaja (Draft)	1	2
73db89ab67d87980373bdcbfb150be3c0f153e3b247676955a908a7d225f589e	سیوں تل عمل کرئیں ترغیب دیتے۔ گِن چہ سئیں بین الاقوامی قانوناں مطابق				1	5
73e5480171140334fe57f6fa5d2c8183b6b55ad3e465aa0777140a8720601065	اللہ پاکے سامُوٹھیۡ وحی مہ انسان پورژائ			Column for Magazine Shaari(Draft)	1	2
73f38d0c5f745e77681ca5ed4411b23e7f015498add2c7bb8e354b0e9e401e4c	سو ایک کمرہ مہ گی سامان آن٘س سو ختم ہُوند			Column for Magazine Shaari(Draft)	1	2
7406975e40e8dfa28cbe32284d491f28b4f0270719ebd759420ce7654052dd58	رڇھان٘لہ زوڑہۡ واں گی کِردار تُھو؟			Column for Social Media	1	2
740f1554f4daf9164ea7bbefe95916079aae9102e6a82e357bedfca3911a84ca	ٹِھک پاؤ تل اٹھَیں لا اسمبلی یاں دَن ٹلئ دیوُژی تھی			self	1	9
7410aae9d9edf885ca8ee8cc2ea244acd0a273dc922a90b2fab5a280dcf1e3fb	لان٘گ یا پتلُون ہِن تاں گھُن٘ڈہۡ پلیؤں اڅھک ہُوئ تھُو۔			Warya Usool e Fiqha	1	2
74152f1146fa1bf83b7c7d2ea83ee889b401409204ebb9ae877bef5f0a394391	اېں بِلژی لُوڙ ہووان٘س			Column for Magazine Shaari(Draft)	1	2
741a7bb1ddd85179f7864a1f1bd2a84822b566392cba91252ddc16241d63ca93	خوراک تئیں زقوم ہوگا آنٚس توۡ شیطاں یار			Poem for IK book for class 1	1	2
7426ba07f0c55b9d7a912ec7c13ffc0fce3961f450acbd116c7bf6b168ab4dca	کموں څَئرَئیں کِراں اَک مُت منڑنئی قدم تُھو۔				1	4
742d2bc6a313da09bd566243d1549f064aa1842308f4f10c4dd601fc8e6addda	بھا مژ ہر ماݜ تسی نہ خوشال تُھو			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	7
7430a2c36eaf752bc64039dd675fce9fa8bd190c904b2faa52b4f403f9c2f7d6	اسی نہ علاوہ اُو انساناں کریا ہُم فائدہ مند تھی۔			Desi Ilaaja (Draft)	1	2
743609e73a796e887d3ef692a09db9f58da108a06eba34e83fe9ccaa3c864122	قبلان٘لو یا مومِن مُسُلماں پلیت نیۡ ہوئ تُھوۡ۔			self	1	7
743804cd5d58849421ed0b69a3278db7836b1ff71f4bc0cc9bd73780ad8b0677	قانُون خلکَیں رویّہ قابُو کران٘لو ہُوئ تُھو			Column for Magazine Shaari(Draft)	1	2
743962721be42dc5603345a76c209a07bc9fccc1345fc1943a66c86a4584af27	چے کلہۡ ہاریۡ اڅَھکیۡ تِلا‌ ثالیۡگر (جج) مُوٹھی ثابِت نی ہو،			Column for Magazine Shaari(Draft)	1	2
743cec344a2c103b720a8a9b4b8dbbabbc797eb4a7a9d10c67167c4ad106b296	عارف مرگے دھؤں سو ژری راضی ہو تُھو			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	8
7441f61c10a3833cda72b736202cb32f8fa72250538cd5d347e7868a7c4a393f	تِگَے گِی تکلیف تُھو؟			Indus Kohistani- Urdu- English Conversation	1	2
74465fca3741ff8c24e9a86d0818e1ef0200078ba350130b68697c7332bf13ee	کؤں ماسُم اوک کمزُور ہُوݩدُوں تسیں دن ݜے کری			Desi Ilaaja (Draft)	1	2
7447786d5f5cd9937dfccf1f2497d752c52f392aefa4e6f2461b1f255b577c47	شِکل څاں دَن سَن٘دہ چھی آں تے تفصیل لِکہ چھی۔			Warya Usool e Fiqha	1	2
744d660faad704f0c9b82278ac8b27652502d6cf0fcf7e28d74903626a0c8069	غیر مفیداں قِسمہ اضافی آں توصیفی،			Hasan Nahw (Draft)	1	2
745786f35de3d3d83f551061a9170f5ebbe1c3edc8db901b5a128ca528cbda67	اَئیں کانفرنسوں مِشر فی الحال مشترکہ طور تل طلب کریلس ،			UNESCO MLEWG Document-Translated	1	4
7466a9e562871f1d4f217352268947cfaf73a2724415e9da54303a780b40de8d	آں چھال حکم (حکم وضعی)۔			Warya Usool e Fiqha	1	2
7484abb07813835cf16baf55df8214f51fd4fdcff13d059105742a5479ceb9b4	کران٘لہ تَیں مرضی یے پھت کیرُوں سو ݜس کام نېر			Warya Usool e Fiqha	1	2
7487dd50226f4a4d7cc24afad26779220baa23d6b413699201c9b4e504a0387d	میں ماسُم دہو مسَیں کڑی تھہ۔			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	5
74998ba8170b44bd3cf1d02c166da6d74eec090cdaf38a72925a6644caec6d72	بازارہ مہ دَوئیں دُکان تُھو۔			Indus Kohistani- Urdu- English Conversation	1	2
74c3c5a35945b7f01a6b46abd4334145d1c16966f5f3d17314c9d007d12b87e4	قلمَیں طاقت تے اہمیتی یاں کریا تلہ لکیلیۡ آیات کافی تھی۔			Column for Magazine Shaari(Draft)	1	2
74f8299b7e8a8efb6e63d3589d0a730519cef4296515a510eab6ea15d26432ce	ہِجرتِیاں اِجازہ مِلَیں مِلیۡ بُٹؤں نہ پھېں،			Sawaat Paighambar	1	2
74fd7297c23cf0ee5413d0e2beafee1908f535610b46d66c97e0a23f59d32f77	ݜُو شاناں نِکاح مہ شاہِدہ ہوں شرط تُھو			Warya Usool e Fiqha	1	2
7500840632923184d2c5a7db0064b4b9063b2a570905f31c45ef123edad89d1e	ہسانی ݜسے بناں تھو چے خدائ پاکے			Warya Usool e Fiqha	1	2
751032370b0414e5b047e1a5b30f3314c653510666b886d2f2c9795f9c9705af	اُو گی بال ہُون٘دی یی!			Funny essay for Magazin Shaari(Draft)	1	2
75120a0816dcd97e119795a92cae9c3c7440243f920fdd140e20ba6503327d38	ڇھیراں ہاٶ اکٹھی کِݜی گېل کھیائ کھیں بادی دڑی ختم ہوتھی۔			Desi Ilaaja (Draft)	1	2
7521316fabc9f20484010b5b20ffbb885607d91ebb40a47c9d0eb96d63563e39	انَس (اللہ تسی نہ خوشال ہو) بانیۡ تُھو			Sawaat Paighambar	1	2
7521360a6610816c040ea101286227a1ea21a2d37aafe50dce72520be1fedf1d	اسی ہِن بِتُس ہسانی ہِن سبق بنان٘گَیں تھو			Short Essay on Social Media	1	2
7540625e207951037d87a2ff66ceb239d61b7d485f81cc5ac828bc45eb13219d	ہر وخ گی رن٘گا ہم تپوسہ کیروں سم سُگائی لا جواب دی تُھو			self	1	8
7550fe73d0f8c9d1f88f56a365db3ae2535971f199bb96d51e1e2a7eccb010de	مٹی یے اُلی ہُو پراں می وَیں ہا ژھل ژھل کیر۔			Story (Draft)	1	2
7553a294e70e2459bf9fefc381f6b40e965764993d1ef9251400116b76e8eee3	نِوان٘ز مہ ژویں یا شگئ مارؤں چے سیوَیں			Warya Usool e Fiqha	1	2
7557144df022a351d7d15e455555eabbf6468212b9d0dba9c87f33815811f1a7	کاں گھریُوں نہ ہمیشہ ماٹی پیدا ہوں تھی			Desi Ilaaja (Draft)	1	2
75573cea8c564a770f9a20d74e61a7c2ee9e7a741bec8a818ad5161916cae786	تاں ژؤن٘دُنی یاں سار ان٘داز بدلؤں تُھو۔			self	1	8
756b276903542099eb693aae5c7291868af2d9a73195b852f9c0a2b6930b65cf	گھلی لا دگلے مضبوطی ہِن گن٘ڈے پھت کېر۔			Desi Ilaaja (Draft)	1	2
7573021950659249ac2fcbe14dcc119089a871c2984027da80adb90c8f0a2518	سُت بزئیلاں مثال مرئیلاں ہُونٚت۔			IK proverbs	1	4
757606b19b10fe3a308c70a5d1324a593dce70c3c52cccd576c7dff52bf8acb5	آں کلہۡ کلہۡ لہ تل نہ چام گتہ پھلیۡ تُھو۔			Column for Magazine Shaari(Draft)	1	2
758eca39da07cad379bcba73fab48cb1a79efa77ad6214c74b5b5c64b3fe2dbb	انسان تے تسیں معاشرَیں زندگی مژ اِواں گُھوں ہا تُھو۔			Column for Magazine Shaari(Draft)	1	2
7593a4fbad2eec7757007679190fd9d1193f4b75f1046cc26bbc69f7dd2d23ad	”اقا مھالوۡ گتہ کوستَیں تُھو یی؟“			Story (Draft)	1	2
759fa866eea723a8f4b7e8ad36860cf360a93596aacd4b45db7a3674f8fdc004	دڇھیں ہتھاں خلک، دڇھیں ہتھاں خلکَیں نصیبداری یاں لہ گی بہز تُھو۔			Panj Surah Translation	1	2
75a0c607f0e3fa687eff74163065a322fd6aa76e09bd8d6cc1c08fd6db7012c1	اسدے بِریانی پچا گلے تاں ہا پشائ۔			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	7
75b24145ccb7ba6d39171c1c88526ec1ecbbd9d10b5e0ecacd2a02b94cbfdbf0	چے نعوذ باللہ نبی علیہ السلام جادوکران٘لہ مشہور کرِگ۔			Sawaat Paighambar	1	2
75b6abaa116a3de7369c8e03c514b65e0a1d13e6dc9903c7d3344a750c897e65	کَھٹوں وَخ مَز نہ صِرف ُپور عربئیں قسمت بدلال آنٚس			IK essays & storys	1	2
75bcb7ba80436d0600dc228316136ce8fd29f5cf1cb250678751e5c382afcb1f	گیس ہِن ساپوٹ ہویں خطرہ ہُوئ تھی			Column for Magazine Shaari(Draft)	1	2
75c3274327b5967946aaf7d173ebbf6eeb08ac63688381f2f645df3847950e78	تِیں لاہورہ مہ کتِیُوک دِس بَئیز آنسے؟			Indus Kohistani- Urdu- English Conversation	1	2
75c940360cb28dd8e8444e3cba687e788889089c857af265682a1da91bbf16ba	ݜتُک مہ پیشیں گولیۡ یاں ٹیم ایگا			Column for Magazine Shaari(Draft)	1	2
75ca0903e9c6e915761fb76883d40cd7640a394c9f33bfe14c713754f544c2fc	پیال بېں بېں دی پاتُو تسیں کھِن٘گی لا پُھٹ کراں بی یان٘س			Short Story for Social Media	1	2
75cb346fa2e789f0183b3613bdbe9a72d13981ed6d764ee86f8201f85f18ed04	سینَیں دڑ انشاءاللہ کم ہوتھی۔			Desi Ilaaja (Draft)	1	2
75cf409c6b2b486973f056a37f8105aac1703d6f0b751930f3325c75965787d1	آں اسی لا گی شرعی اثر نی اے تُھو۔			Warya Usool e Fiqha	1	2
75d0608c67426fa2c82876065502033174bdcaad6f257b2c8d95d9e17b7a0ac3	عبادات آں احکاماتوَیں بَٹیۡ (مجموعہ) تھی۔			Warya Usool e Fiqha	1	2
75dcc9c5785838c0d3b56399a176cf79e25944dd4d741bcc48f1f6721eb82218	مِلیۡ مِلیۡ الُوئ پن٘داں چېرہ گھېن٘رہ وَیں پن٘دہۡ			Warya Usool e Fiqha	1	2
75dfb946cc4d58ad9bbad52b9cb287c788e2b9d6cc4f014d9e33f7436dda6e99	دُویُوں مُون٘ڈ رِواجہ تھو،			Column for Magazine Shaari(Draft)	1	2
75e0c682aeca04719bfb716333e2994b38bc45698ca0a922186d80c238e4003d	مِیں ݜتَیں قسمت چےۡ ݜُو شاں سُگائ مٹی می خوش کېر۔			Story (Draft)	1	2
75e1caf6e01dfced17a45d5f763b3e0b42ef065115de7075473ee6dfea285540	گی رن٘گاں چےۡ ݜیں مٹی اْے نھال۔			Story (Draft)	1	2
75f056139d35fd346fd09427dcaa050725fc19e140d771f6607f6044e32e6bcb	اسیں څوکیۡدارہ کھوژا (تپُوس کرا) تھہ چے څاں گے بِھیان٘لو نی ای یان٘سی؟			Panj Surah Translation	1	2
75feb38e58b6031aa12dbb6a8ab7b88152ae21fb705e379851545bfa7be61093	بی تُھو کھیں بہ آژ پاشُن٘باں دیس تُھو،			Story (Draft)	1	2
7601b451bbad47fdb7551641b06dede5009f5e71bde6c66a686bf213eb799987	کَلَیں غمژَنہ واں پِٹھیال چئ ہوندُوں			self	1	7
760abc775c665d474bbd236866ad68469c96f03ed6398ec02703a0563af35c0a	یا تسیں علاج لا دش چند خرچہ ای تُھو۔			Column for Magazine Shaari(Draft)	1	2
760cfff575cc01d21398110d7d5072efcfc1eaff25b6e46616a4bea05a777aac	یعنی ڈیڈِکیٹ کرَم تُھو			Warya Usool e Fiqha	1	2
76132c66cc12fe48aa7e2785b80e32a9e313266edd2542698a259da4db3f3801	پاتیوں نِوان٘ز کران٘لہ (مُقتدی) صفہ من٘ژ			Warya Usool e Fiqha	1	2
762ebf760fdfdd2c96b43cafa567177907c4515dfcb8c2ab3b444d3bd504a0f9	سو نبیؑ ایں رواج یا سنت تھی۔			Warya Usool e Fiqha	1	2
7637d6a7381262b82330518b1ff8d18a85b799df135a183cde2eb0f206002541	ݜېں قلاہہۡ اېک اېک کرے بُٹہۡ مُسلماواں ہتے ایل۔			Sawaat Paighambar	1	2
763ed4a17bffe6c28009a69c4b19a26bc6936704e25ddaa0a8fa73baaad163b1	استمال کران٘لہ ایک زئ لا بھئ گلے انٹرنیٹ مژ لگیا ہوئیں وجہ ہِن اَو دُوری ہُوئ تُھو			Self	1	6
765961d96dad9cb858ba9e43d80842aeb086d80b8bafa5edca42366ca5cefdb1	اُوۡ تاں ڇبیۡش ماݜؤں ہِن نبیؐ نہ مُوٹھیۡ مُوٹھیۡ			Sawaat Paighambar	1	2
7659e5e2bad70259b54ea98028b6affb260fb083a591e5c0d2af7d36711e290e	اېک عیسائی، مُت یہودی، ڇَیؤں شے (شیعہ)، چورؤں سُنی آں پَن٘ژؤں ہِندُو تُھو			Column for Magazine Shaari(Draft)	1	2
7666aebffb2b6ad991bcefd15224f598f6ea38fa415f95cfac89b59023b9e630	چے اللہ پاکاں ڇِہېلوۡ ﷺ ، نہ چو ڙِگوۡ آن٘س آں نہ کھٹؤں۔			Sawaat Paighambar	1	2
7668b8f643a983a3db4db8df93bb0ec6a00e86e7193dabd86540544902ae2013	سو ݜس کمہۡ لہ مجبُور ہول ہو۔			Warya Usool e Fiqha	1	2
766c98adb0a3ce6c151c7e8cdaea887c5b56c6cd38457285d033e0848539d300	اېڈیس پُھوتیۡ اولو وے مہ پھرَیں چئ خوش ہُوئ تھی۔			Column for Social Media	1	2
76711ecfc2ef829b95c7e2a068a799c82796412c0281ab9e958e2259072f1200	تے اَس مالاں دن نمېر ہِلاک زکے			Desi Ilaaja (Draft)	1	2
767496311f9ee554015146446ab5cee8866ad45b2e923288f56187920177761f	ھتھی رئیڇھلُو دراں گھئیں کرہ۔			IK proverbs	1	7
76806da326d2ed60d374a752e35f4764ebc7ee43115e6aafdfdb25cd5b382f9d	سېوں نہ جُرمانہ (فِدیہ) ہری پھت کیریۡ۔			Sawaat Paighambar	1	2
76824f847a2d2afd59e738e05d1d8013541dc5c3bd50158ff3527b7648e99bcd	اقوام متحداں منشوراں مقصدہ تے اصولوں رہنمائی ذریعہ ہِن			UN Declaration for the Rights of indigenous people	1	7
769ba5c82d804ee6bae1b1bc9e9f08564e05e7c63caa6294d25d288c1fb5819d	2006 تاریخ مہ شامل انسانی حقوں کونسلئیں سفارش اماں مُوئیٹھو څھگلے			UN Declaration for the Rights of indigenous people	1	6
76ae74a241d115e4518576633ee2cc0bbc4439546b4cc4dba75b8f958ef03f67	نبیﷺ اے کمہۡ کلہۡ کلہۡ کریل ہو،			Warya Usool e Fiqha	1	2
76b10ca0f661eb4e558c9bef4f78fc9905c4edfbd9150813f85a902d2f6c6a6c	دژی دژی صرف تیل دھری گا کھیں اُو چئ بہتہۡرین دوائ تھی۔			Desi Ilaaja (Draft)	1	2
76b1d4995b4abc22cd996894621c4b2a1837977cba7c6744e24a1e99af8ba9e0	سېں ڇا پان٘ژ الاژگرہ اِکٹِھرا ویر کرانٚس			self	1	6
76cdcd66fcc8c26a8e6c22fd57fca3a2435eb0f551af429a4e3ea53c2947c81c	ݜُو وجہۡ ہِن مھالہ واں سوچ، بلی، کردار،			Column for Magazine Shaari(Draft)	1	2
76d1ccf06250ddbc1473a47b9080abf3189baa7e7fa528f27a37c12510607708	تے کردار دِیس نہ دیس چئی ہوں بی تُھو ۔			Column for Magazine Shaari(Draft)	1	2
76d57ac7e87a12b5d9a8bb2279cfaeda78aa8613af6b3647c068b0e643a7d493	فَیدیُوں مِلی مِلی انٹرنیٹاں نقصانہ ہُم تھو			Self	1	8
76dfed66e463f699cee5c094e57f75df5cb454b34a9dba4a0d8750b60b39f265	اللہ پاکے تَس کَماں دَن خاص وَخت مُقرر نېریل ہو۔			Warya Usool e Fiqha	1	2
76e1a931370755d4c502d2b0329ca77d485fbcca7787a81207e998edb136732a	مرکب سو تُھو چے سو دُو یا اَلَیں چئی کلیۡمیُوں نہ سن٘دُژ			Hasan Nahw (Draft)	1	2
76e387200f5a2e5681bd90038cb302d46afd39e69728682212bea56d9892d03b	آن٘ڇھی دُو مِیں پا سُو بھا لا آن٘سیۡ			Story (Draft)	1	2
76f2b1e541daa195a3862fd75f2fd1fd0ee9ff34aa17fd862e4494f4fef07180	ݜس حالتی مہ سجدہ کرؤں اڅھکاݜ تھُو۔			Warya Usool e Fiqha	1	2
76fc44a2c15f72db11fb1600dc471cb0265c609225bb0a6cfe8d26d446026fe9	آں ثقافتی حقوں متعلق بین الاقوامی وعدہ نامہ				1	7
77037e561fc58dc76c6c9e7cac46adfb752ea301bdfa38c85c1ad515b1aba39b	کھیں اُو سودا سُون٘ݜ رِن٘گیۡ تھُو۔			Warya Usool e Fiqha	1	2
770dc2f3e7058712b22d7f70b9a81cded82714fc45c24d1c39d4244b5730d1f1	ایک جھن٘ڈہ چور ایوں ہوتُھو۔			Column for Magazine Shaari(Draft)	1	2
7727225866718ce00c580745c96c2b37c1c868c6363212faf90d88c71f7daf5b	سُوچ ݜُو آن٘س چے کوستَیں ژِبہ مہ لِکَیں یاں قانُون تے اُصولہ لِکِگ			Self	1	8
772c3ad032e4f8423c45efb5c796f9802cc305b0ed3e233a09767a63b7d964fd	کسی نہ چے ہیُو دژان٘لے (خدائ پاکے) زاں بِھیالس؛			Panj Surah Translation	1	2
7735bb06c7caf6dfb056ed2e04f345b5f54cf10922daa5ff6fa1bb9867977d94	دیس دُو اڙَیں وجہۡ نہ بُٹیۡ فضا سُگائ ہُو تھی			Story (Draft)	1	2
7752cb678057aaded9f1e818fe1b784c933a17f7894e307132527b1bcfe2288b	ݜُو وَل لا چو ٹیم ضایع ہُوئ تُھو۔			Self	1	8
77630f06638554b409ad3fd3d28010b84e705299f5823cb7ef39f9cc0cf414a8	نسلی، زباں ،اقلیت آں تارکین وطنئیں آبادی مشارُو،			UNESCO MLEWG Document-Translated	1	6
776617090ac6dbf1328845b612b994f3bbe531af363f2dda97b720bb7ec69a71	کسیں اَيں پچی گے کھیں تسے پکار تھی چے بلالؤں نیڙ بېن٘یاں وخ			Desi Ilaaja (Draft)	1	2
7767ce3c1eb44157bad986c70ce04ba0af7ede4b30121fefcdce1a0a2ed71dd4	کسیں دن اللہ پاکاں ہیُو ہون٘دُوں (ارام لا) کھیا ہان٘س؛			Panj Surah Translation	1	2
7771ce9048b9c3fd97c619f12e1cf971057f22a7f3c9807a59565a378f81a8f8	”آں وو جیجو“مٹی اْے بان۔			Story (Draft)	1	2
777272dbc5dce903fa7ccd707741207a3fa438608d47f48e0be30a9f2aa220c0	مے تَیں بکرہۡ رُن٘گیُں ہرؤں تُھو			Short Story for Social Media	1	2
7782763ed50efcbb83fd97138c0ec2db5053a9b0aff620f96f6db6b05aa34447	ماسمہ واں دنہۡ ہم ہسانی لا نِکاں تھہ			Desi Ilaaja (Draft)	1	2
778bfd0f207ba103b2dcb9eb4b7c026c55cb0394f6d795759d9b5127616ba624	اسیں تاریخ گی تُھو:			Column for Social Media	1	2
779b6843e986cff555f8e860f623e2746a0514c48b579cb3a8195ffd72987aa2	شِشیل دان٘ڑیال تماکاں مقدار چلم مہ گلی			Desi Ilaaja (Draft)	1	2
779c8bad4840205873e066b3d0fd28d55c07c3263ecbea00f80bbf4805da0921	تسی وَیں نھالے لیکھ قانونہ سن٘داں۔			Warya Usool e Fiqha	1	2
779e32aab99ad0f1a977972a290d90eb321d5a993ad459a0c68c255a2bf41f7c	اقوام متحدئیں جنرل اسمبلیں قرارداد/اعلان 2/1، 29 جون			UN Declaration for the Rights of indigenous people	1	5
779f70ee3d90b2dcd3b97fcb86aceb4d3ee46726e1f6bab78597db415f974bed	پَن٘ژؤں نشہ تھی؛			Warya Usool e Fiqha	1	2
77b74b638582c4e74613d9cf707fd45ccfb41dffc382e27ed695c70d35e5ef52	; انٹرنېٹ مژ خلقہ مختلف ایپلِکېشنؤں مژ تاں پروفائل سںداں تھو			Self	1	8
77c45414632b76a6c24d0a2a49b19247fde7228cc3d0fb9dc3a260fa738c7f71	علاج گِشے ہو تھی؟			Column for Social Media	1	2
77d316704b004f905e068ee8420170f804dca43b4aca7a7eefb1d1d0508d7f3b	انساناں رن٘گا  جواب دے ہاں تھہ			self	1	8
77d35c6c270bea1522e76b172ca5e34ab319ed6a7fdb57e52472789850b27a2e	وختی بلال گوٙلیۡ ملی استعمال کرَیں ہِن			Desi Ilaaja (Draft)	1	2
77de13029f6193dc0991d2ee13d74edb73456e2d3c0545343570e7086d61c70b	کریم دن٘ولاں تُھو اسی نہ اما رڇھی ہوئے			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	8
77f14cd7fbd796087b2cf0cf50db9871e211a04a7545a9f78df970f0072daa9b	کال دو زِرہ آں بِشؤں نہ پاتُو			Column for Social Media	1	3
77fda6e32ddb62250bbe5159e270d209068abc8458d77b477cc657fbb1067787	پاتیوں نِوان٘ز کران٘لہ صفَیں ایک کھِن٘گے چے اُولی ہوں			Warya Usool e Fiqha	1	2
77ffaabd5aa85b9b6e8f4d9f90c85131468e57caaf016e635457be98c0641895	دُوییں پاٹکی مہ سات مُون٘ڈہۡ مُت گتہ تھہ			Warya Usool e Fiqha	1	2
78005b3ff70802a00df78b08103f3250bb5dbabe3fa102be0e8bba70c2be75b7	کناں مسح کَرٶں سنت تھُو۔			Warya Usool e Fiqha	1	2
7817c9c6f763ecb4165e73df971448a42698fc227050191ff59de81181135ca6	پَن٘ژؤں مُون٘ڈ اِستحسان تُھو			Warya Usool e Fiqha	1	2
78187b4b6d415a4156c5ac1467910995b06f573c550f37c61709c32c56863bf0	اسیں ݜُو گھؤں چو اڅھکوۡ ہُوئ تُھو نا			Column for Magazine Shaari(Draft)	1	2
782f9c4ff1075f54cd70b95fab41d9959a34849f55e8dc7fe5af2e8581d16ee9	ݜُو بِڅؤں مژ خرابی تھی			Column for Magazine Shaari(Draft)	1	2
7836acc3c7fff283b4c477c31810477545a559b2f496f0e19ffad08aa8147446	وہ جگر بندگی اللہ پاکاں حُکمئیں تابعداری کرئیں بناتھہ۔			Dialogue for Magazine Shaari(Draft)	1	2
785303633f2f7a0231bef01a2de3828f61a7b03b37082977b130d671810f7e2c	آں شمالی مغرب مہ‌ افغانستانَیں تنگ‌ واخان راہداری			Column for Magazine Shaari(Draft)	1	2
785c2bda60b2995d941b165c9e0418219ba9c4b6767db4e7b8e5a8f7b367f837	مے دیناں تے دُنَیں یاں تعلیم دگلے ہر کھِلہ (میداں) لا می پورژاؤ۔			Warya Usool e Fiqha	1	2
785e5d5dbb838ad258d3a7483949837a3a6f7131d37566e0a5d0b60fd9b6925b	بالخؤں لا کھِن٘گی ݜیا بھېٹېل ہو تھہ۔			Panj Surah Translation	1	2
7861d8291d77c5e8c067f5f7b3fb1018edef95278a1639375a611dae2f983bcd	خلکہ وطن پھت کرے بئ گے۔			self	1	7
786769c6fb7b7d561f1d35940a9a00dd0fe67277ad7ecc3c992fdccd73143543	اسی مہ ناپُوہی، خطا شیوں بِگ کرؤں،			Warya Usool e Fiqha	1	2
78733e10b0edc335fd06371d13678a9ed9241bfe3643088555e3407c7a5ccccb	مِیں کمرہ گَولہ تھی؟			Indus Kohistani- Urdu- English Conversation	1	2
