clip	duration[ms]
common_voice_mvy_42364251.mp3	4860
common_voice_mvy_42080754.mp3	3348
common_voice_mvy_42388941.mp3	3240
common_voice_mvy_42065901.mp3	3168
common_voice_mvy_42053456.mp3	4968
common_voice_mvy_42384217.mp3	3708
common_voice_mvy_42060979.mp3	3888
common_voice_mvy_42007784.mp3	4716
common_voice_mvy_42042125.mp3	4500
common_voice_mvy_42053507.mp3	3528
common_voice_mvy_42374174.mp3	5580
common_voice_mvy_42288659.mp3	4068
common_voice_mvy_42014213.mp3	2520
common_voice_mvy_42369329.mp3	3960
common_voice_mvy_42073506.mp3	4860
common_voice_mvy_42367830.mp3	5580
common_voice_mvy_42397135.mp3	3528
common_voice_mvy_42063812.mp3	7560
common_voice_mvy_42556890.mp3	4248
common_voice_mvy_42373555.mp3	4680
common_voice_mvy_42363271.mp3	4356
common_voice_mvy_42374053.mp3	4896
common_voice_mvy_42390857.mp3	5688
common_voice_mvy_42380879.mp3	4500
common_voice_mvy_42397736.mp3	3528
common_voice_mvy_42079368.mp3	7848
common_voice_mvy_42413375.mp3	5400
common_voice_mvy_42478862.mp3	7416
common_voice_mvy_42055636.mp3	6300
common_voice_mvy_42055584.mp3	3888
common_voice_mvy_42379908.mp3	3888
common_voice_mvy_42089081.mp3	3420
common_voice_mvy_42124230.mp3	3960
common_voice_mvy_42363073.mp3	3420
common_voice_mvy_42376367.mp3	5328
common_voice_mvy_42080843.mp3	6120
common_voice_mvy_42350514.mp3	7308
common_voice_mvy_42053562.mp3	5076
common_voice_mvy_42532266.mp3	2808
common_voice_mvy_42391586.mp3	3096
common_voice_mvy_42363431.mp3	4140
common_voice_mvy_42413342.mp3	4068
common_voice_mvy_42378890.mp3	4788
common_voice_mvy_42367795.mp3	6336
common_voice_mvy_42379235.mp3	5868
common_voice_mvy_42064146.mp3	5256
common_voice_mvy_42067353.mp3	3636
common_voice_mvy_42370474.mp3	5760
common_voice_mvy_42398280.mp3	7056
common_voice_mvy_42079905.mp3	4644
common_voice_mvy_42065954.mp3	4716
common_voice_mvy_42079494.mp3	3996
common_voice_mvy_42074848.mp3	4428
common_voice_mvy_42363519.mp3	4536
common_voice_mvy_42379209.mp3	4500
common_voice_mvy_42008239.mp3	5976
common_voice_mvy_42375826.mp3	5220
common_voice_mvy_42092973.mp3	7956
common_voice_mvy_42405488.mp3	6300
common_voice_mvy_42061252.mp3	3924
common_voice_mvy_42007286.mp3	4068
common_voice_mvy_42347230.mp3	4896
common_voice_mvy_42081157.mp3	3096
common_voice_mvy_42008382.mp3	3960
common_voice_mvy_42546237.mp3	6768
common_voice_mvy_42065960.mp3	3960
common_voice_mvy_42604481.mp3	5940
common_voice_mvy_42053033.mp3	3456
common_voice_mvy_42089189.mp3	6300
common_voice_mvy_42064279.mp3	3528
common_voice_mvy_42052646.mp3	3240
common_voice_mvy_42264460.mp3	4068
common_voice_mvy_42078524.mp3	7776
common_voice_mvy_42370447.mp3	4248
common_voice_mvy_42367005.mp3	4860
common_voice_mvy_42389206.mp3	5868
common_voice_mvy_42368498.mp3	5040
common_voice_mvy_42053535.mp3	4248
common_voice_mvy_42063877.mp3	11376
common_voice_mvy_42358478.mp3	2880
common_voice_mvy_42363615.mp3	3780
common_voice_mvy_42370199.mp3	4680
common_voice_mvy_42557241.mp3	5040
common_voice_mvy_42362859.mp3	4608
common_voice_mvy_42364369.mp3	5508
common_voice_mvy_42376496.mp3	4608
common_voice_mvy_42008289.mp3	5976
common_voice_mvy_42360609.mp3	2916
common_voice_mvy_42414991.mp3	3888
common_voice_mvy_42042080.mp3	7596
common_voice_mvy_42391727.mp3	3636
common_voice_mvy_42362395.mp3	5760
common_voice_mvy_42515085.mp3	3060
common_voice_mvy_42346228.mp3	2988
common_voice_mvy_42062642.mp3	5508
common_voice_mvy_42073799.mp3	7056
common_voice_mvy_42396506.mp3	5976
common_voice_mvy_42373393.mp3	6156
common_voice_mvy_42366967.mp3	6156
common_voice_mvy_42378907.mp3	3636
common_voice_mvy_42350360.mp3	2916
common_voice_mvy_42066825.mp3	5436
common_voice_mvy_42060335.mp3	6588
common_voice_mvy_42092836.mp3	3996
common_voice_mvy_42386100.mp3	3528
common_voice_mvy_42575082.mp3	5400
common_voice_mvy_42364933.mp3	3960
common_voice_mvy_42413165.mp3	5868
common_voice_mvy_42093175.mp3	3708
common_voice_mvy_42367082.mp3	5796
common_voice_mvy_42478907.mp3	8136
common_voice_mvy_42123020.mp3	5040
common_voice_mvy_42093163.mp3	5616
common_voice_mvy_42532221.mp3	5148
common_voice_mvy_42053560.mp3	3456
common_voice_mvy_42365497.mp3	4896
common_voice_mvy_42387852.mp3	3636
common_voice_mvy_42414976.mp3	3996
common_voice_mvy_42063801.mp3	7380
common_voice_mvy_42363884.mp3	3960
common_voice_mvy_42413730.mp3	4536
common_voice_mvy_42369324.mp3	3528
common_voice_mvy_42373536.mp3	4356
common_voice_mvy_42363156.mp3	6876
common_voice_mvy_42595006.mp3	4068
common_voice_mvy_42079963.mp3	5760
common_voice_mvy_42547628.mp3	4140
common_voice_mvy_42064379.mp3	4608
common_voice_mvy_42515071.mp3	7128
common_voice_mvy_42060246.mp3	6156
common_voice_mvy_42382439.mp3	5976
common_voice_mvy_42556712.mp3	6768
common_voice_mvy_42062925.mp3	6048
common_voice_mvy_42079741.mp3	3996
common_voice_mvy_42380372.mp3	5076
common_voice_mvy_42376520.mp3	2880
common_voice_mvy_42520410.mp3	3780
common_voice_mvy_42377803.mp3	3888
common_voice_mvy_42346505.mp3	3348
common_voice_mvy_42052989.mp3	5616
common_voice_mvy_42546286.mp3	5148
common_voice_mvy_42396369.mp3	4140
common_voice_mvy_42383702.mp3	3780
common_voice_mvy_42063929.mp3	4356
common_voice_mvy_42393043.mp3	4680
common_voice_mvy_42348743.mp3	5760
common_voice_mvy_42376522.mp3	3780
common_voice_mvy_42011182.mp3	6840
common_voice_mvy_42067772.mp3	2808
common_voice_mvy_42368467.mp3	5328
common_voice_mvy_42093113.mp3	3420
common_voice_mvy_42370355.mp3	4500
common_voice_mvy_42363759.mp3	5328
common_voice_mvy_42020579.mp3	8460
common_voice_mvy_42379200.mp3	9468
common_voice_mvy_42011892.mp3	3960
common_voice_mvy_42367557.mp3	3276
common_voice_mvy_42089860.mp3	6768
common_voice_mvy_42392107.mp3	2880
common_voice_mvy_42079841.mp3	4824
common_voice_mvy_42351796.mp3	4716
common_voice_mvy_42021276.mp3	4716
common_voice_mvy_42362562.mp3	7056
common_voice_mvy_42056652.mp3	6840
common_voice_mvy_42403826.mp3	3528
common_voice_mvy_42067868.mp3	5220
common_voice_mvy_42373957.mp3	3096
common_voice_mvy_42360175.mp3	6480
common_voice_mvy_42076333.mp3	3456
common_voice_mvy_42180421.mp3	3240
common_voice_mvy_42646753.mp3	3348
common_voice_mvy_42547665.mp3	3528
common_voice_mvy_42392290.mp3	3456
common_voice_mvy_42063768.mp3	5976
common_voice_mvy_42394149.mp3	3420
common_voice_mvy_42124337.mp3	5976
common_voice_mvy_42349303.mp3	3276
common_voice_mvy_42550601.mp3	4680
common_voice_mvy_42421655.mp3	4896
common_voice_mvy_42020661.mp3	6840
common_voice_mvy_42086213.mp3	4680
common_voice_mvy_42557278.mp3	4860
common_voice_mvy_42006536.mp3	4896
common_voice_mvy_42386515.mp3	4680
common_voice_mvy_42060819.mp3	3636
common_voice_mvy_42396458.mp3	3060
common_voice_mvy_42377660.mp3	3960
common_voice_mvy_42363840.mp3	4500
common_voice_mvy_42397490.mp3	3780
common_voice_mvy_42393650.mp3	4968
common_voice_mvy_42067083.mp3	2988
common_voice_mvy_42060779.mp3	4176
common_voice_mvy_42380424.mp3	6048
common_voice_mvy_42351499.mp3	6408
common_voice_mvy_42376577.mp3	3060
common_voice_mvy_42478942.mp3	3960
common_voice_mvy_42363859.mp3	3636
common_voice_mvy_42384131.mp3	3636
common_voice_mvy_42380574.mp3	4680
common_voice_mvy_42384983.mp3	3996
common_voice_mvy_42362857.mp3	5616
common_voice_mvy_42546285.mp3	3996
common_voice_mvy_42391658.mp3	6408
common_voice_mvy_42383554.mp3	5148
common_voice_mvy_42007570.mp3	3600
common_voice_mvy_42080540.mp3	5760
common_voice_mvy_42348445.mp3	3708
common_voice_mvy_42007231.mp3	3780
common_voice_mvy_42382840.mp3	3996
common_voice_mvy_42412749.mp3	5616
common_voice_mvy_42373661.mp3	3888
common_voice_mvy_42396409.mp3	5076
common_voice_mvy_42736057.mp3	4248
common_voice_mvy_42413373.mp3	7020
common_voice_mvy_42362282.mp3	4680
common_voice_mvy_42360936.mp3	7668
common_voice_mvy_42080254.mp3	2376
common_voice_mvy_42348505.mp3	4248
common_voice_mvy_42494234.mp3	7380
common_voice_mvy_42096223.mp3	10476
common_voice_mvy_42078661.mp3	3996
common_voice_mvy_42377623.mp3	5760
common_voice_mvy_42055932.mp3	3528
common_voice_mvy_42021278.mp3	9720
common_voice_mvy_42042197.mp3	3960
common_voice_mvy_42373486.mp3	4248
common_voice_mvy_42396037.mp3	3636
common_voice_mvy_42012205.mp3	3708
common_voice_mvy_42021186.mp3	9036
common_voice_mvy_42079438.mp3	8208
common_voice_mvy_42363569.mp3	7488
common_voice_mvy_42396024.mp3	2808
common_voice_mvy_42389217.mp3	2988
common_voice_mvy_42014994.mp3	5076
common_voice_mvy_42007128.mp3	3960
common_voice_mvy_42396128.mp3	5616
common_voice_mvy_42014889.mp3	2988
common_voice_mvy_42042864.mp3	7740
common_voice_mvy_42007183.mp3	6156
common_voice_mvy_42369052.mp3	5256
common_voice_mvy_42362977.mp3	7776
common_voice_mvy_42385706.mp3	3888
common_voice_mvy_42352138.mp3	6480
common_voice_mvy_42391951.mp3	4500
common_voice_mvy_42374059.mp3	4896
common_voice_mvy_42363109.mp3	3960
common_voice_mvy_42397680.mp3	2808
common_voice_mvy_42413785.mp3	4068
common_voice_mvy_42023093.mp3	5328
common_voice_mvy_42397828.mp3	3708
common_voice_mvy_42080414.mp3	3384
common_voice_mvy_42362880.mp3	4356
common_voice_mvy_42373416.mp3	6516
common_voice_mvy_42403800.mp3	3996
common_voice_mvy_42348337.mp3	4860
common_voice_mvy_42009999.mp3	7740
common_voice_mvy_42366745.mp3	5580
common_voice_mvy_42072335.mp3	2880
common_voice_mvy_42076239.mp3	4356
common_voice_mvy_42393783.mp3	3708
common_voice_mvy_42369006.mp3	3348
common_voice_mvy_42063619.mp3	7848
common_voice_mvy_42363499.mp3	4320
common_voice_mvy_42053093.mp3	3456
common_voice_mvy_42386021.mp3	6660
common_voice_mvy_42398284.mp3	3096
common_voice_mvy_42063055.mp3	6660
common_voice_mvy_42369733.mp3	3600
common_voice_mvy_42043320.mp3	6552
common_voice_mvy_42387715.mp3	3816
common_voice_mvy_42085365.mp3	8316
common_voice_mvy_42089079.mp3	9288
common_voice_mvy_42130443.mp3	4176
common_voice_mvy_42363496.mp3	4176
common_voice_mvy_42042269.mp3	5796
common_voice_mvy_42064748.mp3	3960
common_voice_mvy_42376746.mp3	2988
common_voice_mvy_42374132.mp3	7740
common_voice_mvy_42392135.mp3	3132
common_voice_mvy_42089752.mp3	11448
common_voice_mvy_42348315.mp3	4860
common_voice_mvy_42012050.mp3	3528
common_voice_mvy_42364183.mp3	5580
common_voice_mvy_42364327.mp3	4320
common_voice_mvy_42405486.mp3	3060
common_voice_mvy_42402951.mp3	6336
common_voice_mvy_42011961.mp3	3996
common_voice_mvy_42391580.mp3	6480
common_voice_mvy_42066901.mp3	7020
common_voice_mvy_42024853.mp3	5328
common_voice_mvy_42084803.mp3	3420
common_voice_mvy_42062810.mp3	5400
common_voice_mvy_42077364.mp3	4068
common_voice_mvy_42366919.mp3	4608
common_voice_mvy_42011681.mp3	6696
common_voice_mvy_42360068.mp3	3708
common_voice_mvy_42396600.mp3	4716
common_voice_mvy_42011841.mp3	8388
common_voice_mvy_42383296.mp3	3096
common_voice_mvy_42383857.mp3	4320
common_voice_mvy_42366732.mp3	4392
common_voice_mvy_42383789.mp3	3168
common_voice_mvy_42009941.mp3	8100
common_voice_mvy_42373475.mp3	3996
common_voice_mvy_42363628.mp3	4968
common_voice_mvy_42060047.mp3	5148
common_voice_mvy_42362517.mp3	7848
common_voice_mvy_42391783.mp3	6408
common_voice_mvy_42421722.mp3	3996
common_voice_mvy_42084735.mp3	8280
common_voice_mvy_42053481.mp3	5076
common_voice_mvy_42351509.mp3	3168
common_voice_mvy_42065682.mp3	9540
common_voice_mvy_42072397.mp3	2916
common_voice_mvy_42397525.mp3	2916
common_voice_mvy_42366326.mp3	9000
common_voice_mvy_42089750.mp3	5328
common_voice_mvy_42060918.mp3	3816
common_voice_mvy_42376372.mp3	4320
common_voice_mvy_42348444.mp3	5400
common_voice_mvy_42351481.mp3	5976
common_voice_mvy_42367342.mp3	6480
common_voice_mvy_42380527.mp3	3960
common_voice_mvy_42376497.mp3	3276
common_voice_mvy_42363561.mp3	4608
common_voice_mvy_42412736.mp3	5040
common_voice_mvy_42007287.mp3	3816
common_voice_mvy_42079655.mp3	2700
common_voice_mvy_42413778.mp3	3276
common_voice_mvy_42350430.mp3	2808
common_voice_mvy_42395918.mp3	6840
common_voice_mvy_42356425.mp3	3816
common_voice_mvy_42024880.mp3	3600
common_voice_mvy_42387893.mp3	3708
common_voice_mvy_42080580.mp3	5040
common_voice_mvy_42346951.mp3	4356
common_voice_mvy_42437888.mp3	4680
common_voice_mvy_42407890.mp3	4140
common_voice_mvy_42367423.mp3	6876
common_voice_mvy_42478881.mp3	7920
common_voice_mvy_42180545.mp3	2628
common_voice_mvy_42356364.mp3	5796
common_voice_mvy_42392027.mp3	3708
common_voice_mvy_42367362.mp3	6768
common_voice_mvy_42397725.mp3	2700
common_voice_mvy_42352410.mp3	4500
common_voice_mvy_42392977.mp3	4536
common_voice_mvy_42573236.mp3	5400
common_voice_mvy_42079848.mp3	10620
common_voice_mvy_42056715.mp3	7308
common_voice_mvy_42056409.mp3	10188
common_voice_mvy_42383221.mp3	3960
common_voice_mvy_42397845.mp3	3240
common_voice_mvy_42008425.mp3	3060
common_voice_mvy_42383836.mp3	2988
common_voice_mvy_42363723.mp3	6228
common_voice_mvy_42092684.mp3	5616
common_voice_mvy_42363456.mp3	3348
common_voice_mvy_42560180.mp3	3780
common_voice_mvy_42556838.mp3	6660
common_voice_mvy_42520361.mp3	4608
common_voice_mvy_42585966.mp3	5508
common_voice_mvy_42351287.mp3	3708
common_voice_mvy_42390778.mp3	4680
common_voice_mvy_42060817.mp3	3636
common_voice_mvy_42395263.mp3	3276
common_voice_mvy_42052750.mp3	4356
common_voice_mvy_42348886.mp3	4788
common_voice_mvy_42438134.mp3	7128
common_voice_mvy_42414596.mp3	4140
common_voice_mvy_42349012.mp3	5400
common_voice_mvy_42043218.mp3	5328
common_voice_mvy_42056846.mp3	6228
common_voice_mvy_42078771.mp3	4896
common_voice_mvy_42413249.mp3	5760
common_voice_mvy_42532234.mp3	3888
common_voice_mvy_42080291.mp3	8100
common_voice_mvy_42413232.mp3	4608
common_voice_mvy_42370424.mp3	5220
common_voice_mvy_42060980.mp3	3060
common_voice_mvy_42389037.mp3	3960
common_voice_mvy_42351958.mp3	5436
common_voice_mvy_42075643.mp3	3348
common_voice_mvy_42395669.mp3	3456
common_voice_mvy_42392501.mp3	7488
common_voice_mvy_42097869.mp3	4680
common_voice_mvy_42079226.mp3	10296
common_voice_mvy_42404645.mp3	2880
common_voice_mvy_42061439.mp3	4608
common_voice_mvy_42080624.mp3	3960
common_voice_mvy_42364342.mp3	4896
common_voice_mvy_42009978.mp3	4896
common_voice_mvy_42396113.mp3	4176
common_voice_mvy_42063847.mp3	2880
common_voice_mvy_42063650.mp3	6120
common_voice_mvy_42357202.mp3	4176
common_voice_mvy_42604513.mp3	5508
common_voice_mvy_42393424.mp3	3276
common_voice_mvy_42347781.mp3	3096
common_voice_mvy_42350159.mp3	4608
common_voice_mvy_42361184.mp3	3456
common_voice_mvy_42478863.mp3	6516
common_voice_mvy_42363849.mp3	6120
common_voice_mvy_42375590.mp3	5328
common_voice_mvy_42367479.mp3	5256
common_voice_mvy_42180448.mp3	4248
common_voice_mvy_42365271.mp3	10980
common_voice_mvy_42410275.mp3	5076
common_voice_mvy_42067159.mp3	3780
common_voice_mvy_42096484.mp3	3240
common_voice_mvy_42394960.mp3	4176
common_voice_mvy_42382705.mp3	5256
common_voice_mvy_42064440.mp3	3528
common_voice_mvy_42356263.mp3	5868
common_voice_mvy_42414154.mp3	3996
common_voice_mvy_42394656.mp3	2988
common_voice_mvy_42347604.mp3	3600
common_voice_mvy_42089815.mp3	5328
common_voice_mvy_42437887.mp3	6120
common_voice_mvy_42390261.mp3	3528
common_voice_mvy_42387838.mp3	4320
common_voice_mvy_42363977.mp3	4248
common_voice_mvy_42387928.mp3	5508
common_voice_mvy_42361241.mp3	7488
common_voice_mvy_42494251.mp3	4608
common_voice_mvy_42547635.mp3	3348
common_voice_mvy_42180516.mp3	3780
common_voice_mvy_42097853.mp3	4176
common_voice_mvy_42405527.mp3	3996
common_voice_mvy_42413783.mp3	3528
common_voice_mvy_42382455.mp3	8208
common_voice_mvy_42011456.mp3	4680
common_voice_mvy_42350609.mp3	5400
common_voice_mvy_42533328.mp3	3888
common_voice_mvy_42180461.mp3	6156
common_voice_mvy_42375655.mp3	5760
common_voice_mvy_42360613.mp3	4716
common_voice_mvy_42375258.mp3	5580
common_voice_mvy_42560172.mp3	3600
common_voice_mvy_42024840.mp3	5940
common_voice_mvy_42363342.mp3	3708
common_voice_mvy_42092844.mp3	6336
common_voice_mvy_42079505.mp3	4536
common_voice_mvy_42346717.mp3	3780
common_voice_mvy_42024817.mp3	7488
common_voice_mvy_42011353.mp3	5688
common_voice_mvy_42011756.mp3	3528
common_voice_mvy_42080239.mp3	4860
common_voice_mvy_42012211.mp3	4536
common_voice_mvy_42375771.mp3	7848
common_voice_mvy_42429028.mp3	3456
common_voice_mvy_42008195.mp3	6300
common_voice_mvy_42085277.mp3	7308
common_voice_mvy_42007966.mp3	3996
common_voice_mvy_42348387.mp3	6156
common_voice_mvy_42379290.mp3	3636
common_voice_mvy_42395763.mp3	4140
common_voice_mvy_42545111.mp3	4608
common_voice_mvy_42007468.mp3	5400
common_voice_mvy_42387708.mp3	4176
common_voice_mvy_42547815.mp3	2880
common_voice_mvy_42363485.mp3	3276
common_voice_mvy_42381287.mp3	3636
common_voice_mvy_42547819.mp3	3456
common_voice_mvy_42375996.mp3	3960
common_voice_mvy_42397531.mp3	6480
common_voice_mvy_42078772.mp3	4068
common_voice_mvy_42376406.mp3	4320
common_voice_mvy_42011156.mp3	4248
common_voice_mvy_42012213.mp3	4428
common_voice_mvy_42366929.mp3	3816
common_voice_mvy_42067009.mp3	4428
common_voice_mvy_42376512.mp3	4320
common_voice_mvy_42393521.mp3	4068
common_voice_mvy_42474201.mp3	5760
common_voice_mvy_42021581.mp3	4176
common_voice_mvy_42021329.mp3	5076
common_voice_mvy_42092983.mp3	5616
common_voice_mvy_42383516.mp3	3636
common_voice_mvy_42351258.mp3	4788
common_voice_mvy_42381213.mp3	3600
common_voice_mvy_42077693.mp3	3060
common_voice_mvy_42024872.mp3	3276
common_voice_mvy_42055487.mp3	2520
common_voice_mvy_42370196.mp3	3708
common_voice_mvy_42392071.mp3	3636
common_voice_mvy_42393680.mp3	2736
common_voice_mvy_42379328.mp3	4068
common_voice_mvy_42573063.mp3	6516
common_voice_mvy_42380069.mp3	5256
common_voice_mvy_42364821.mp3	4536
common_voice_mvy_42055791.mp3	5400
common_voice_mvy_42418723.mp3	3528
common_voice_mvy_42042297.mp3	6660
common_voice_mvy_42377828.mp3	3276
common_voice_mvy_42364273.mp3	6768
common_voice_mvy_42556897.mp3	5940
common_voice_mvy_42067187.mp3	2520
common_voice_mvy_42008137.mp3	3240
common_voice_mvy_42063027.mp3	4500
common_voice_mvy_42364149.mp3	6588
common_voice_mvy_42096253.mp3	11880
common_voice_mvy_42413298.mp3	2736
common_voice_mvy_42024805.mp3	5940
common_voice_mvy_42367449.mp3	7020
common_voice_mvy_42392723.mp3	3348
common_voice_mvy_42360705.mp3	4536
common_voice_mvy_42081579.mp3	4140
common_voice_mvy_42357858.mp3	4320
common_voice_mvy_42376428.mp3	3816
common_voice_mvy_42398295.mp3	3528
common_voice_mvy_42545135.mp3	5760
common_voice_mvy_42363118.mp3	3348
common_voice_mvy_42366543.mp3	5616
common_voice_mvy_42093194.mp3	3636
common_voice_mvy_42077340.mp3	4608
common_voice_mvy_42386117.mp3	6948
common_voice_mvy_42396230.mp3	7056
common_voice_mvy_42015012.mp3	3348
common_voice_mvy_42389046.mp3	6660
common_voice_mvy_42360698.mp3	4500
common_voice_mvy_42056899.mp3	5832
common_voice_mvy_42389270.mp3	4248
common_voice_mvy_42383653.mp3	5868
common_voice_mvy_42385805.mp3	7020
common_voice_mvy_42362756.mp3	5760
common_voice_mvy_42393019.mp3	4140
common_voice_mvy_42557254.mp3	4536
common_voice_mvy_42079250.mp3	6840
common_voice_mvy_42379967.mp3	4500
common_voice_mvy_42392721.mp3	4140
common_voice_mvy_42494236.mp3	6336
common_voice_mvy_42007831.mp3	6696
common_voice_mvy_42080240.mp3	3816
common_voice_mvy_42093143.mp3	3276
common_voice_mvy_48992963.mp3	4896
common_voice_mvy_42085206.mp3	4176
common_voice_mvy_42080505.mp3	5904
common_voice_mvy_42392741.mp3	3636
common_voice_mvy_42008370.mp3	5436
common_voice_mvy_42086644.mp3	3816
common_voice_mvy_42042950.mp3	3456
common_voice_mvy_42373709.mp3	7128
common_voice_mvy_42532242.mp3	5508
common_voice_mvy_42361243.mp3	5868
common_voice_mvy_42393061.mp3	3240
common_voice_mvy_42356236.mp3	4356
common_voice_mvy_42007280.mp3	5076
common_voice_mvy_42378910.mp3	3888
common_voice_mvy_42021331.mp3	3708
common_voice_mvy_42010405.mp3	2700
common_voice_mvy_42348528.mp3	4968
common_voice_mvy_42546245.mp3	6588
common_voice_mvy_42363105.mp3	3960
common_voice_mvy_42496637.mp3	5220
common_voice_mvy_42073810.mp3	4248
common_voice_mvy_42080030.mp3	4356
common_voice_mvy_42074969.mp3	3132
common_voice_mvy_42385777.mp3	5328
common_voice_mvy_42084800.mp3	5400
common_voice_mvy_42055486.mp3	5148
common_voice_mvy_42363844.mp3	4608
common_voice_mvy_42357681.mp3	5508
common_voice_mvy_42080051.mp3	5436
common_voice_mvy_42061297.mp3	5400
common_voice_mvy_42383994.mp3	5796
common_voice_mvy_42064837.mp3	5076
common_voice_mvy_42370683.mp3	7128
common_voice_mvy_42007833.mp3	5256
common_voice_mvy_42347470.mp3	6120
common_voice_mvy_42362239.mp3	6048
common_voice_mvy_42397393.mp3	4320
common_voice_mvy_42384430.mp3	4320
common_voice_mvy_42080593.mp3	4608
common_voice_mvy_42074812.mp3	3600
common_voice_mvy_42348959.mp3	4608
common_voice_mvy_42415034.mp3	6588
common_voice_mvy_42052974.mp3	6696
common_voice_mvy_42347568.mp3	4860
common_voice_mvy_42551690.mp3	5868
common_voice_mvy_42052971.mp3	6156
common_voice_mvy_42361863.mp3	3816
common_voice_mvy_42364008.mp3	3780
common_voice_mvy_42370137.mp3	2916
common_voice_mvy_42385734.mp3	4680
common_voice_mvy_42096184.mp3	5256
common_voice_mvy_42380578.mp3	2628
common_voice_mvy_42397576.mp3	3960
common_voice_mvy_42067396.mp3	3276
common_voice_mvy_42079564.mp3	5796
common_voice_mvy_42010015.mp3	8496
common_voice_mvy_42007296.mp3	5328
common_voice_mvy_42520336.mp3	5580
common_voice_mvy_42351498.mp3	6048
common_voice_mvy_42365826.mp3	3888
common_voice_mvy_42387735.mp3	4608
common_voice_mvy_42007275.mp3	3528
common_voice_mvy_42053536.mp3	4608
common_voice_mvy_42395024.mp3	5976
common_voice_mvy_42063775.mp3	2988
common_voice_mvy_42376595.mp3	4968
common_voice_mvy_42392906.mp3	3348
common_voice_mvy_42397320.mp3	3528
common_voice_mvy_42080427.mp3	6588
common_voice_mvy_42403109.mp3	5436
common_voice_mvy_42049804.mp3	6084
common_voice_mvy_42077231.mp3	2700
common_voice_mvy_42362811.mp3	4500
common_voice_mvy_42370378.mp3	2808
common_voice_mvy_42414971.mp3	3276
common_voice_mvy_42348328.mp3	3600
common_voice_mvy_42364185.mp3	4140
common_voice_mvy_42363911.mp3	3420
common_voice_mvy_42080496.mp3	10836
common_voice_mvy_42056647.mp3	3456
common_voice_mvy_42360664.mp3	3240
common_voice_mvy_42394433.mp3	3096
common_voice_mvy_42394678.mp3	3780
common_voice_mvy_42376589.mp3	5616
common_voice_mvy_42586127.mp3	3996
common_voice_mvy_42395970.mp3	5328
common_voice_mvy_42520422.mp3	4716
common_voice_mvy_42180533.mp3	2520
common_voice_mvy_42089399.mp3	5076
common_voice_mvy_42376376.mp3	5400
common_voice_mvy_42394775.mp3	4428
common_voice_mvy_42084000.mp3	2916
common_voice_mvy_42350898.mp3	4176
common_voice_mvy_42062984.mp3	7236
common_voice_mvy_42397801.mp3	3528
common_voice_mvy_42363042.mp3	5760
common_voice_mvy_42008171.mp3	3240
common_voice_mvy_42360451.mp3	5148
common_voice_mvy_42346233.mp3	3600
common_voice_mvy_42023105.mp3	3348
common_voice_mvy_42021125.mp3	4608
common_voice_mvy_42413281.mp3	4248
common_voice_mvy_42356874.mp3	5436
common_voice_mvy_42349736.mp3	4608
common_voice_mvy_42011507.mp3	5580
common_voice_mvy_42395008.mp3	3888
common_voice_mvy_42383458.mp3	3420
common_voice_mvy_42062231.mp3	3384
common_voice_mvy_42124229.mp3	6336
common_voice_mvy_42595019.mp3	3420
common_voice_mvy_42375705.mp3	4068
common_voice_mvy_42390396.mp3	4500
common_voice_mvy_42064237.mp3	6300
common_voice_mvy_42053459.mp3	5400
common_voice_mvy_42367212.mp3	3168
common_voice_mvy_42348333.mp3	6120
common_voice_mvy_42080005.mp3	5976
common_voice_mvy_42042300.mp3	4176
common_voice_mvy_42573062.mp3	6696
common_voice_mvy_42346873.mp3	5148
common_voice_mvy_42072884.mp3	6300
common_voice_mvy_42383302.mp3	5940
common_voice_mvy_42079327.mp3	14688
common_voice_mvy_42364746.mp3	5940
common_voice_mvy_42379270.mp3	4968
common_voice_mvy_42012203.mp3	3456
common_voice_mvy_42375471.mp3	4680
common_voice_mvy_42496593.mp3	5400
common_voice_mvy_42394006.mp3	3636
common_voice_mvy_42392688.mp3	3960
common_voice_mvy_42379983.mp3	5076
common_voice_mvy_42403405.mp3	3816
common_voice_mvy_42078986.mp3	4680
common_voice_mvy_42081168.mp3	3240
common_voice_mvy_42413599.mp3	3708
common_voice_mvy_42363521.mp3	3888
common_voice_mvy_42390068.mp3	4788
common_voice_mvy_42451775.mp3	2988
common_voice_mvy_42396396.mp3	4608
common_voice_mvy_42415011.mp3	3240
common_voice_mvy_42515010.mp3	6408
common_voice_mvy_42063665.mp3	4320
common_voice_mvy_42556834.mp3	3456
common_voice_mvy_42392953.mp3	3996
common_voice_mvy_42396446.mp3	4860
common_voice_mvy_42385912.mp3	4356
common_voice_mvy_42346659.mp3	2880
common_voice_mvy_42382768.mp3	4500
common_voice_mvy_42085289.mp3	4428
common_voice_mvy_42394756.mp3	6516
common_voice_mvy_42350556.mp3	2916
common_voice_mvy_42052987.mp3	3780
common_voice_mvy_42389406.mp3	4068
common_voice_mvy_42368640.mp3	5400
common_voice_mvy_42392021.mp3	4176
common_voice_mvy_42063706.mp3	8280
common_voice_mvy_42363356.mp3	3816
common_voice_mvy_42066449.mp3	2916
common_voice_mvy_42393594.mp3	4608
common_voice_mvy_42362585.mp3	2916
common_voice_mvy_42352016.mp3	5400
common_voice_mvy_42347295.mp3	4680
common_voice_mvy_42547660.mp3	2376
common_voice_mvy_42074811.mp3	2700
